bucket,topic,month,interest
hist_econ,Feudalism,200504,25
hist_econ,Feudalism,200505,26
hist_econ,Feudalism,200506,12
hist_econ,Feudalism,200507,8
hist_econ,Feudalism,200508,9
hist_econ,Feudalism,200509,21
hist_econ,Feudalism,200510,26
hist_econ,Feudalism,200511,28
hist_econ,Feudalism,200512,21
hist_econ,Feudalism,200601,20
hist_econ,Feudalism,200602,23
hist_econ,Feudalism,200603,23
hist_econ,Feudalism,200604,20
hist_econ,Feudalism,200605,20
hist_econ,Feudalism,200606,11
hist_econ,Feudalism,200607,5
hist_econ,Feudalism,200608,9
hist_econ,Feudalism,200609,15
hist_econ,Feudalism,200610,21
hist_econ,Feudalism,200611,19
hist_econ,Feudalism,200612,19
hist_econ,Feudalism,200701,16
hist_econ,Feudalism,200702,19
hist_econ,Feudalism,200703,19
hist_econ,Feudalism,200704,16
hist_econ,Feudalism,200705,17
hist_econ,Feudalism,200706,8
hist_econ,Feudalism,200707,6
hist_econ,Feudalism,200708,8
hist_econ,Feudalism,200709,26
hist_econ,Feudalism,200710,54
hist_econ,Feudalism,200711,42
hist_econ,Feudalism,200712,39
hist_econ,Feudalism,200801,29
hist_econ,Feudalism,200802,36
hist_econ,Feudalism,200803,35
hist_econ,Feudalism,200804,35
hist_econ,Feudalism,200805,34
hist_econ,Feudalism,200806,28
hist_econ,Feudalism,200807,21
hist_econ,Feudalism,200808,23
hist_econ,Feudalism,200809,32
hist_econ,Feudalism,200810,37
hist_econ,Feudalism,200811,100
hist_econ,Feudalism,200812,61
hist_econ,Feudalism,200901,47
hist_econ,Feudalism,200902,51
hist_econ,Feudalism,200903,45
hist_econ,Feudalism,200904,50
hist_econ,Feudalism,200905,48
hist_econ,Feudalism,200906,43
hist_econ,Feudalism,200907,39
hist_econ,Feudalism,200908,42
hist_econ,Feudalism,200909,41
hist_econ,Feudalism,200910,49
hist_econ,Feudalism,200911,47
hist_econ,Feudalism,200912,48
hist_econ,Feudalism,201001,38
hist_econ,Feudalism,201002,42
hist_econ,Feudalism,201003,41
hist_econ,Feudalism,201004,39
hist_econ,Feudalism,201005,38
hist_econ,Feudalism,201006,37
hist_econ,Feudalism,201007,32
hist_econ,Feudalism,201008,31
hist_econ,Feudalism,201009,35
hist_econ,Feudalism,201010,40
hist_econ,Feudalism,201011,36
hist_econ,Feudalism,201012,36
hist_econ,Feudalism,201101,31
hist_econ,Feudalism,201102,32
hist_econ,Feudalism,201103,31
hist_econ,Feudalism,201104,31
hist_econ,Feudalism,201105,30
hist_econ,Feudalism,201106,28
hist_econ,Feudalism,201107,24
hist_econ,Feudalism,201108,24
hist_econ,Feudalism,201109,27
hist_econ,Feudalism,201110,32
hist_econ,Feudalism,201111,32
hist_econ,Feudalism,201112,28
hist_econ,Feudalism,201201,24
hist_econ,Feudalism,201202,28
hist_econ,Feudalism,201203,27
hist_econ,Feudalism,201204,25
hist_econ,Feudalism,201205,25
hist_econ,Feudalism,201206,22
hist_econ,Feudalism,201207,18
hist_econ,Feudalism,201208,19
hist_econ,Feudalism,201209,25
hist_econ,Feudalism,201210,30
hist_econ,Feudalism,201211,28
hist_econ,Feudalism,201212,27
hist_econ,Feudalism,201301,24
hist_econ,Feudalism,201302,26
hist_econ,Feudalism,201303,25
hist_econ,Feudalism,201304,23
hist_econ,Feudalism,201305,22
hist_econ,Feudalism,201306,17
hist_econ,Feudalism,201307,13
hist_econ,Feudalism,201308,16
hist_econ,Feudalism,201309,23
hist_econ,Feudalism,201310,29
hist_econ,Feudalism,201311,34
hist_econ,Feudalism,201312,28
hist_econ,Feudalism,201401,23
hist_econ,Feudalism,201402,25
hist_econ,Feudalism,201403,26
hist_econ,Feudalism,201404,21
hist_econ,Feudalism,201405,22
hist_econ,Feudalism,201406,16
hist_econ,Feudalism,201407,12
hist_econ,Feudalism,201408,15
hist_econ,Feudalism,201409,25
hist_econ,Feudalism,201410,30
hist_econ,Feudalism,201411,26
hist_econ,Feudalism,201412,22
hist_econ,Feudalism,201501,21
hist_econ,Feudalism,201502,25
hist_econ,Feudalism,201503,24
hist_econ,Feudalism,201504,21
hist_econ,Feudalism,201505,22
hist_econ,Feudalism,201506,14
hist_econ,Feudalism,201507,11
hist_econ,Feudalism,201508,12
hist_econ,Feudalism,201509,25
hist_econ,Feudalism,201510,31
hist_econ,Feudalism,201511,26
hist_econ,Feudalism,201512,25
hist_econ,Feudalism,201601,22
hist_econ,Feudalism,201602,25
hist_econ,Feudalism,201603,23
hist_econ,Feudalism,201604,19
hist_econ,Feudalism,201605,22
hist_econ,Feudalism,201606,13
hist_econ,Feudalism,201607,9
hist_econ,Feudalism,201608,13
hist_econ,Feudalism,201609,24
hist_econ,Feudalism,201610,28
hist_econ,Feudalism,201611,27
hist_econ,Feudalism,201612,23
hist_econ,Feudalism,201701,23
hist_econ,Feudalism,201702,25
hist_econ,Feudalism,201703,28
hist_econ,Feudalism,201704,18
hist_econ,Feudalism,201705,21
hist_econ,Feudalism,201706,13
hist_econ,Feudalism,201707,9
hist_econ,Feudalism,201708,13
hist_econ,Feudalism,201709,21
hist_econ,Feudalism,201710,27
hist_econ,Feudalism,201711,28
hist_econ,Feudalism,201712,22
hist_econ,Feudalism,201801,20
hist_econ,Feudalism,201802,23
hist_econ,Feudalism,201803,21
hist_econ,Feudalism,201804,18
hist_econ,Feudalism,201805,20
hist_econ,Feudalism,201806,11
hist_econ,Feudalism,201807,8
hist_econ,Feudalism,201808,14
hist_econ,Feudalism,201809,23
hist_econ,Feudalism,201810,26
hist_econ,Feudalism,201811,26
hist_econ,Feudalism,201812,21
hist_econ,Feudalism,201901,20
hist_econ,Feudalism,201902,22
hist_econ,Feudalism,201903,21
hist_econ,Feudalism,201904,18
hist_econ,Feudalism,201905,19
hist_econ,Feudalism,201906,11
hist_econ,Feudalism,201907,9
hist_econ,Feudalism,201908,12
hist_econ,Feudalism,201909,24
hist_econ,Feudalism,201910,26
hist_econ,Feudalism,201911,22
hist_econ,Feudalism,201912,20
hist_econ,Feudalism,202001,18
hist_econ,Feudalism,202002,21
hist_econ,Feudalism,202003,19
hist_econ,Feudalism,202004,21
hist_econ,Feudalism,202005,18
hist_econ,Feudalism,202006,11
hist_econ,Feudalism,202007,9
hist_econ,Feudalism,202008,13
hist_econ,Feudalism,202009,29
hist_econ,Feudalism,202010,24
hist_econ,Feudalism,202011,17
hist_econ,Feudalism,202012,15
hist_econ,Feudalism,202101,15
hist_econ,Feudalism,202102,15
hist_econ,Feudalism,202103,16
hist_econ,Feudalism,202104,13
hist_econ,Feudalism,202105,12
hist_econ,Feudalism,202106,10
hist_econ,Feudalism,202107,9
hist_econ,Feudalism,202108,10
hist_econ,Feudalism,202109,16
hist_econ,Feudalism,202110,16
hist_econ,Feudalism,202111,15
hist_econ,Feudalism,202112,13
hist_econ,Feudalism,202201,16
hist_econ,Feudalism,202202,19
hist_econ,Feudalism,202203,20
hist_econ,Feudalism,202204,23
hist_econ,Feudalism,202205,20
hist_econ,Feudalism,202206,13
hist_econ,Feudalism,202207,10
hist_econ,Feudalism,202208,15
hist_econ,Feudalism,202209,26
hist_econ,Feudalism,202210,26
hist_econ,Feudalism,202211,24
hist_econ,Feudalism,202212,20
hist_econ,Feudalism,202301,23
hist_econ,Feudalism,202302,24
hist_econ,Feudalism,202303,22
hist_econ,Feudalism,202304,18
hist_econ,Feudalism,202305,19
hist_econ,Feudalism,202306,12
hist_econ,Feudalism,202307,9
hist_econ,Feudalism,202308,14
hist_econ,Feudalism,202309,25
hist_econ,Feudalism,202310,26
hist_econ,Feudalism,202311,22
hist_econ,Feudalism,202312,19
hist_econ,Feudalism,202401,19
hist_econ,Feudalism,202402,22
hist_econ,Feudalism,202403,20
hist_econ,Feudalism,202404,16
hist_econ,Feudalism,202405,18
hist_econ,Feudalism,202406,10
hist_econ,Feudalism,202407,9
hist_econ,Feudalism,202408,14
hist_econ,Feudalism,202409,26
hist_econ,Feudalism,202410,25
hist_econ,Feudalism,202411,21
hist_econ,Feudalism,202412,19
hist_econ,Feudalism,202501,19
hist_econ,Feudalism,202502,21
hist_econ,Feudalism,202503,19
hist_econ,Feudalism,202504,16
hist_econ,Feudalism,202505,18
hist_econ,Feudalism,202506,11
hist_econ,Feudalism,202507,13
hist_econ,Feudalism,202508,15
hist_econ,Feudalism,202509,26
hist_econ,Feudalism,202510,25
hist_econ,Feudalism,202511,20
hist_econ,Feudalism,202512,16
hist_econ,Feudalism,202601,18
hist_econ,Feudalism,202602,25
hist_econ,Mercantilism,200401,33
hist_econ,Mercantilism,200402,30
hist_econ,Mercantilism,200403,24
hist_econ,Mercantilism,200404,25
hist_econ,Mercantilism,200405,22
hist_econ,Mercantilism,200406,13
hist_econ,Mercantilism,200407,12
hist_econ,Mercantilism,200408,16
hist_econ,Mercantilism,200409,58
hist_econ,Mercantilism,200410,49
hist_econ,Mercantilism,200411,34
hist_econ,Mercantilism,200412,29
hist_econ,Mercantilism,200501,30
hist_econ,Mercantilism,200502,31
hist_econ,Mercantilism,200503,24
hist_econ,Mercantilism,200504,23
hist_econ,Mercantilism,200505,18
hist_econ,Mercantilism,200506,19
hist_econ,Mercantilism,200507,9
hist_econ,Mercantilism,200508,17
hist_econ,Mercantilism,200509,48
hist_econ,Mercantilism,200510,50
hist_econ,Mercantilism,200511,26
hist_econ,Mercantilism,200512,24
hist_econ,Mercantilism,200601,25
hist_econ,Mercantilism,200602,24
hist_econ,Mercantilism,200603,23
hist_econ,Mercantilism,200604,24
hist_econ,Mercantilism,200605,19
hist_econ,Mercantilism,200606,12
hist_econ,Mercantilism,200607,7
hist_econ,Mercantilism,200608,13
hist_econ,Mercantilism,200609,42
hist_econ,Mercantilism,200610,39
hist_econ,Mercantilism,200611,21
hist_econ,Mercantilism,200612,22
hist_econ,Mercantilism,200701,22
hist_econ,Mercantilism,200702,24
hist_econ,Mercantilism,200703,17
hist_econ,Mercantilism,200704,19
hist_econ,Mercantilism,200705,15
hist_econ,Mercantilism,200706,15
hist_econ,Mercantilism,200707,9
hist_econ,Mercantilism,200708,14
hist_econ,Mercantilism,200709,40
hist_econ,Mercantilism,200710,38
hist_econ,Mercantilism,200711,24
hist_econ,Mercantilism,200712,20
hist_econ,Mercantilism,200801,24
hist_econ,Mercantilism,200802,29
hist_econ,Mercantilism,200803,19
hist_econ,Mercantilism,200804,19
hist_econ,Mercantilism,200805,20
hist_econ,Mercantilism,200806,17
hist_econ,Mercantilism,200807,8
hist_econ,Mercantilism,200808,13
hist_econ,Mercantilism,200809,46
hist_econ,Mercantilism,200810,38
hist_econ,Mercantilism,200811,24
hist_econ,Mercantilism,200812,21
hist_econ,Mercantilism,200901,22
hist_econ,Mercantilism,200902,30
hist_econ,Mercantilism,200903,21
hist_econ,Mercantilism,200904,17
hist_econ,Mercantilism,200905,19
hist_econ,Mercantilism,200906,17
hist_econ,Mercantilism,200907,9
hist_econ,Mercantilism,200908,15
hist_econ,Mercantilism,200909,48
hist_econ,Mercantilism,200910,43
hist_econ,Mercantilism,200911,25
hist_econ,Mercantilism,200912,24
hist_econ,Mercantilism,201001,29
hist_econ,Mercantilism,201002,29
hist_econ,Mercantilism,201003,24
hist_econ,Mercantilism,201004,20
hist_econ,Mercantilism,201005,22
hist_econ,Mercantilism,201006,18
hist_econ,Mercantilism,201007,9
hist_econ,Mercantilism,201008,16
hist_econ,Mercantilism,201009,50
hist_econ,Mercantilism,201010,42
hist_econ,Mercantilism,201011,31
hist_econ,Mercantilism,201012,27
hist_econ,Mercantilism,201101,31
hist_econ,Mercantilism,201102,31
hist_econ,Mercantilism,201103,26
hist_econ,Mercantilism,201104,20
hist_econ,Mercantilism,201105,23
hist_econ,Mercantilism,201106,21
hist_econ,Mercantilism,201107,11
hist_econ,Mercantilism,201108,21
hist_econ,Mercantilism,201109,55
hist_econ,Mercantilism,201110,50
hist_econ,Mercantilism,201111,36
hist_econ,Mercantilism,201112,32
hist_econ,Mercantilism,201201,35
hist_econ,Mercantilism,201202,33
hist_econ,Mercantilism,201203,29
hist_econ,Mercantilism,201204,22
hist_econ,Mercantilism,201205,25
hist_econ,Mercantilism,201206,21
hist_econ,Mercantilism,201207,13
hist_econ,Mercantilism,201208,24
hist_econ,Mercantilism,201209,59
hist_econ,Mercantilism,201210,50
hist_econ,Mercantilism,201211,37
hist_econ,Mercantilism,201212,34
hist_econ,Mercantilism,201301,37
hist_econ,Mercantilism,201302,32
hist_econ,Mercantilism,201303,27
hist_econ,Mercantilism,201304,29
hist_econ,Mercantilism,201305,31
hist_econ,Mercantilism,201306,21
hist_econ,Mercantilism,201307,12
hist_econ,Mercantilism,201308,23
hist_econ,Mercantilism,201309,68
hist_econ,Mercantilism,201310,51
hist_econ,Mercantilism,201311,34
hist_econ,Mercantilism,201312,33
hist_econ,Mercantilism,201401,37
hist_econ,Mercantilism,201402,38
hist_econ,Mercantilism,201403,25
hist_econ,Mercantilism,201404,24
hist_econ,Mercantilism,201405,28
hist_econ,Mercantilism,201406,20
hist_econ,Mercantilism,201407,9
hist_econ,Mercantilism,201408,25
hist_econ,Mercantilism,201409,75
hist_econ,Mercantilism,201410,55
hist_econ,Mercantilism,201411,35
hist_econ,Mercantilism,201412,34
hist_econ,Mercantilism,201501,35
hist_econ,Mercantilism,201502,33
hist_econ,Mercantilism,201503,26
hist_econ,Mercantilism,201504,24
hist_econ,Mercantilism,201505,29
hist_econ,Mercantilism,201506,20
hist_econ,Mercantilism,201507,10
hist_econ,Mercantilism,201508,28
hist_econ,Mercantilism,201509,86
hist_econ,Mercantilism,201510,62
hist_econ,Mercantilism,201511,36
hist_econ,Mercantilism,201512,36
hist_econ,Mercantilism,201601,40
hist_econ,Mercantilism,201602,36
hist_econ,Mercantilism,201603,27
hist_econ,Mercantilism,201604,28
hist_econ,Mercantilism,201605,31
hist_econ,Mercantilism,201606,20
hist_econ,Mercantilism,201607,8
hist_econ,Mercantilism,201608,31
hist_econ,Mercantilism,201609,86
hist_econ,Mercantilism,201610,57
hist_econ,Mercantilism,201611,36
hist_econ,Mercantilism,201612,39
hist_econ,Mercantilism,201701,41
hist_econ,Mercantilism,201702,37
hist_econ,Mercantilism,201703,30
hist_econ,Mercantilism,201704,26
hist_econ,Mercantilism,201705,33
hist_econ,Mercantilism,201706,19
hist_econ,Mercantilism,201707,11
hist_econ,Mercantilism,201708,36
hist_econ,Mercantilism,201709,83
hist_econ,Mercantilism,201710,73
hist_econ,Mercantilism,201711,41
hist_econ,Mercantilism,201712,35
hist_econ,Mercantilism,201801,38
hist_econ,Mercantilism,201802,36
hist_econ,Mercantilism,201803,28
hist_econ,Mercantilism,201804,26
hist_econ,Mercantilism,201805,31
hist_econ,Mercantilism,201806,18
hist_econ,Mercantilism,201807,11
hist_econ,Mercantilism,201808,32
hist_econ,Mercantilism,201809,80
hist_econ,Mercantilism,201810,67
hist_econ,Mercantilism,201811,36
hist_econ,Mercantilism,201812,32
hist_econ,Mercantilism,201901,35
hist_econ,Mercantilism,201902,33
hist_econ,Mercantilism,201903,27
hist_econ,Mercantilism,201904,25
hist_econ,Mercantilism,201905,29
hist_econ,Mercantilism,201906,17
hist_econ,Mercantilism,201907,9
hist_econ,Mercantilism,201908,31
hist_econ,Mercantilism,201909,80
hist_econ,Mercantilism,201910,60
hist_econ,Mercantilism,201911,35
hist_econ,Mercantilism,201912,34
hist_econ,Mercantilism,202001,33
hist_econ,Mercantilism,202002,28
hist_econ,Mercantilism,202003,22
hist_econ,Mercantilism,202004,24
hist_econ,Mercantilism,202005,21
hist_econ,Mercantilism,202006,14
hist_econ,Mercantilism,202007,11
hist_econ,Mercantilism,202008,30
hist_econ,Mercantilism,202009,100
hist_econ,Mercantilism,202010,59
hist_econ,Mercantilism,202011,28
hist_econ,Mercantilism,202012,24
hist_econ,Mercantilism,202101,24
hist_econ,Mercantilism,202102,25
hist_econ,Mercantilism,202103,21
hist_econ,Mercantilism,202104,19
hist_econ,Mercantilism,202105,20
hist_econ,Mercantilism,202106,12
hist_econ,Mercantilism,202107,9
hist_econ,Mercantilism,202108,17
hist_econ,Mercantilism,202109,37
hist_econ,Mercantilism,202110,31
hist_econ,Mercantilism,202111,22
hist_econ,Mercantilism,202112,20
hist_econ,Mercantilism,202201,24
hist_econ,Mercantilism,202202,27
hist_econ,Mercantilism,202203,27
hist_econ,Mercantilism,202204,29
hist_econ,Mercantilism,202205,29
hist_econ,Mercantilism,202206,18
hist_econ,Mercantilism,202207,12
hist_econ,Mercantilism,202208,30
hist_econ,Mercantilism,202209,74
hist_econ,Mercantilism,202210,54
hist_econ,Mercantilism,202211,38
hist_econ,Mercantilism,202212,32
hist_econ,Mercantilism,202301,34
hist_econ,Mercantilism,202302,33
hist_econ,Mercantilism,202303,27
hist_econ,Mercantilism,202304,24
hist_econ,Mercantilism,202305,25
hist_econ,Mercantilism,202306,15
hist_econ,Mercantilism,202307,10
hist_econ,Mercantilism,202308,32
hist_econ,Mercantilism,202309,66
hist_econ,Mercantilism,202310,54
hist_econ,Mercantilism,202311,35
hist_econ,Mercantilism,202312,29
hist_econ,Mercantilism,202401,30
hist_econ,Mercantilism,202402,29
hist_econ,Mercantilism,202403,22
hist_econ,Mercantilism,202404,25
hist_econ,Mercantilism,202405,24
hist_econ,Mercantilism,202406,12
hist_econ,Mercantilism,202407,8
hist_econ,Mercantilism,202408,31
hist_econ,Mercantilism,202409,71
hist_econ,Mercantilism,202410,52
hist_econ,Mercantilism,202411,35
hist_econ,Mercantilism,202412,31
hist_econ,Mercantilism,202501,32
hist_econ,Mercantilism,202502,28
hist_econ,Mercantilism,202503,24
hist_econ,Mercantilism,202504,28
hist_econ,Mercantilism,202505,24
hist_econ,Mercantilism,202506,13
hist_econ,Mercantilism,202507,9
hist_econ,Mercantilism,202508,30
hist_econ,Mercantilism,202509,71
hist_econ,Mercantilism,202510,47
hist_econ,Mercantilism,202511,29
hist_econ,Mercantilism,202512,29
hist_econ,Mercantilism,202601,30
hist_econ,Mercantilism,202602,29
hist_econ,Gold standard,200401,16
hist_econ,Gold standard,200402,19
hist_econ,Gold standard,200403,17
hist_econ,Gold standard,200404,17
hist_econ,Gold standard,200405,14
hist_econ,Gold standard,200406,13
hist_econ,Gold standard,200407,12
hist_econ,Gold standard,200408,14
hist_econ,Gold standard,200409,13
hist_econ,Gold standard,200410,14
hist_econ,Gold standard,200411,15
hist_econ,Gold standard,200412,14
hist_econ,Gold standard,200501,12
hist_econ,Gold standard,200502,14
hist_econ,Gold standard,200503,14
hist_econ,Gold standard,200504,13
hist_econ,Gold standard,200505,13
hist_econ,Gold standard,200506,11
hist_econ,Gold standard,200507,13
hist_econ,Gold standard,200508,11
hist_econ,Gold standard,200509,12
hist_econ,Gold standard,200510,13
hist_econ,Gold standard,200511,14
hist_econ,Gold standard,200512,13
hist_econ,Gold standard,200601,16
hist_econ,Gold standard,200602,13
hist_econ,Gold standard,200603,13
hist_econ,Gold standard,200604,14
hist_econ,Gold standard,200605,12
hist_econ,Gold standard,200606,12
hist_econ,Gold standard,200607,11
hist_econ,Gold standard,200608,11
hist_econ,Gold standard,200609,11
hist_econ,Gold standard,200610,12
hist_econ,Gold standard,200611,10
hist_econ,Gold standard,200612,9
hist_econ,Gold standard,200701,12
hist_econ,Gold standard,200702,11
hist_econ,Gold standard,200703,11
hist_econ,Gold standard,200704,12
hist_econ,Gold standard,200705,11
hist_econ,Gold standard,200706,11
hist_econ,Gold standard,200707,10
hist_econ,Gold standard,200708,11
hist_econ,Gold standard,200709,12
hist_econ,Gold standard,200710,13
hist_econ,Gold standard,200711,15
hist_econ,Gold standard,200712,13
hist_econ,Gold standard,200801,17
hist_econ,Gold standard,200802,16
hist_econ,Gold standard,200803,17
hist_econ,Gold standard,200804,15
hist_econ,Gold standard,200805,13
hist_econ,Gold standard,200806,13
hist_econ,Gold standard,200807,13
hist_econ,Gold standard,200808,12
hist_econ,Gold standard,200809,16
hist_econ,Gold standard,200810,18
hist_econ,Gold standard,200811,16
hist_econ,Gold standard,200812,16
hist_econ,Gold standard,200901,17
hist_econ,Gold standard,200902,19
hist_econ,Gold standard,200903,19
hist_econ,Gold standard,200904,17
hist_econ,Gold standard,200905,16
hist_econ,Gold standard,200906,14
hist_econ,Gold standard,200907,14
hist_econ,Gold standard,200908,14
hist_econ,Gold standard,200909,15
hist_econ,Gold standard,200910,15
hist_econ,Gold standard,200911,17
hist_econ,Gold standard,200912,14
hist_econ,Gold standard,201001,15
hist_econ,Gold standard,201002,17
hist_econ,Gold standard,201003,16
hist_econ,Gold standard,201004,16
hist_econ,Gold standard,201005,16
hist_econ,Gold standard,201006,14
hist_econ,Gold standard,201007,15
hist_econ,Gold standard,201008,14
hist_econ,Gold standard,201009,14
hist_econ,Gold standard,201010,16
hist_econ,Gold standard,201011,15
hist_econ,Gold standard,201012,14
hist_econ,Gold standard,201101,17
hist_econ,Gold standard,201102,16
hist_econ,Gold standard,201103,18
hist_econ,Gold standard,201104,17
hist_econ,Gold standard,201105,18
hist_econ,Gold standard,201106,16
hist_econ,Gold standard,201107,17
hist_econ,Gold standard,201108,21
hist_econ,Gold standard,201109,18
hist_econ,Gold standard,201110,19
hist_econ,Gold standard,201111,17
hist_econ,Gold standard,201112,18
hist_econ,Gold standard,201201,21
hist_econ,Gold standard,201202,23
hist_econ,Gold standard,201203,22
hist_econ,Gold standard,201204,21
hist_econ,Gold standard,201205,20
hist_econ,Gold standard,201206,21
hist_econ,Gold standard,201207,21
hist_econ,Gold standard,201208,24
hist_econ,Gold standard,201209,25
hist_econ,Gold standard,201210,23
hist_econ,Gold standard,201211,23
hist_econ,Gold standard,201212,20
hist_econ,Gold standard,201301,26
hist_econ,Gold standard,201302,27
hist_econ,Gold standard,201303,26
hist_econ,Gold standard,201304,29
hist_econ,Gold standard,201305,26
hist_econ,Gold standard,201306,24
hist_econ,Gold standard,201307,26
hist_econ,Gold standard,201308,27
hist_econ,Gold standard,201309,27
hist_econ,Gold standard,201310,27
hist_econ,Gold standard,201311,25
hist_econ,Gold standard,201312,24
hist_econ,Gold standard,201401,28
hist_econ,Gold standard,201402,28
hist_econ,Gold standard,201403,29
hist_econ,Gold standard,201404,27
hist_econ,Gold standard,201405,27
hist_econ,Gold standard,201406,25
hist_econ,Gold standard,201407,24
hist_econ,Gold standard,201408,25
hist_econ,Gold standard,201409,26
hist_econ,Gold standard,201410,25
hist_econ,Gold standard,201411,26
hist_econ,Gold standard,201412,23
hist_econ,Gold standard,201501,29
hist_econ,Gold standard,201502,28
hist_econ,Gold standard,201503,28
hist_econ,Gold standard,201504,27
hist_econ,Gold standard,201505,27
hist_econ,Gold standard,201506,26
hist_econ,Gold standard,201507,26
hist_econ,Gold standard,201508,25
hist_econ,Gold standard,201509,24
hist_econ,Gold standard,201510,24
hist_econ,Gold standard,201511,25
hist_econ,Gold standard,201512,23
hist_econ,Gold standard,201601,25
hist_econ,Gold standard,201602,27
hist_econ,Gold standard,201603,26
hist_econ,Gold standard,201604,27
hist_econ,Gold standard,201605,26
hist_econ,Gold standard,201606,24
hist_econ,Gold standard,201607,23
hist_econ,Gold standard,201608,22
hist_econ,Gold standard,201609,26
hist_econ,Gold standard,201610,25
hist_econ,Gold standard,201611,27
hist_econ,Gold standard,201612,22
hist_econ,Gold standard,201701,28
hist_econ,Gold standard,201702,27
hist_econ,Gold standard,201703,28
hist_econ,Gold standard,201704,28
hist_econ,Gold standard,201705,26
hist_econ,Gold standard,201706,24
hist_econ,Gold standard,201707,24
hist_econ,Gold standard,201708,23
hist_econ,Gold standard,201709,25
hist_econ,Gold standard,201710,24
hist_econ,Gold standard,201711,25
hist_econ,Gold standard,201712,23
hist_econ,Gold standard,201801,26
hist_econ,Gold standard,201802,26
hist_econ,Gold standard,201803,24
hist_econ,Gold standard,201804,25
hist_econ,Gold standard,201805,23
hist_econ,Gold standard,201806,21
hist_econ,Gold standard,201807,21
hist_econ,Gold standard,201808,21
hist_econ,Gold standard,201809,22
hist_econ,Gold standard,201810,21
hist_econ,Gold standard,201811,22
hist_econ,Gold standard,201812,20
hist_econ,Gold standard,201901,23
hist_econ,Gold standard,201902,24
hist_econ,Gold standard,201903,24
hist_econ,Gold standard,201904,22
hist_econ,Gold standard,201905,22
hist_econ,Gold standard,201906,22
hist_econ,Gold standard,201907,22
hist_econ,Gold standard,201908,20
hist_econ,Gold standard,201909,22
hist_econ,Gold standard,201910,21
hist_econ,Gold standard,201911,22
hist_econ,Gold standard,201912,20
hist_econ,Gold standard,202001,23
hist_econ,Gold standard,202002,24
hist_econ,Gold standard,202003,23
hist_econ,Gold standard,202004,20
hist_econ,Gold standard,202005,21
hist_econ,Gold standard,202006,22
hist_econ,Gold standard,202007,23
hist_econ,Gold standard,202008,23
hist_econ,Gold standard,202009,24
hist_econ,Gold standard,202010,22
hist_econ,Gold standard,202011,20
hist_econ,Gold standard,202012,19
hist_econ,Gold standard,202101,22
hist_econ,Gold standard,202102,23
hist_econ,Gold standard,202103,21
hist_econ,Gold standard,202104,21
hist_econ,Gold standard,202105,21
hist_econ,Gold standard,202106,20
hist_econ,Gold standard,202107,19
hist_econ,Gold standard,202108,21
hist_econ,Gold standard,202109,20
hist_econ,Gold standard,202110,20
hist_econ,Gold standard,202111,21
hist_econ,Gold standard,202112,18
hist_econ,Gold standard,202201,24
hist_econ,Gold standard,202202,28
hist_econ,Gold standard,202203,29
hist_econ,Gold standard,202204,27
hist_econ,Gold standard,202205,25
hist_econ,Gold standard,202206,23
hist_econ,Gold standard,202207,22
hist_econ,Gold standard,202208,23
hist_econ,Gold standard,202209,25
hist_econ,Gold standard,202210,23
hist_econ,Gold standard,202211,23
hist_econ,Gold standard,202212,20
hist_econ,Gold standard,202301,25
hist_econ,Gold standard,202302,27
hist_econ,Gold standard,202303,25
hist_econ,Gold standard,202304,25
hist_econ,Gold standard,202305,24
hist_econ,Gold standard,202306,23
hist_econ,Gold standard,202307,23
hist_econ,Gold standard,202308,22
hist_econ,Gold standard,202309,23
hist_econ,Gold standard,202310,23
hist_econ,Gold standard,202311,23
hist_econ,Gold standard,202312,21
hist_econ,Gold standard,202401,25
hist_econ,Gold standard,202402,26
hist_econ,Gold standard,202403,24
hist_econ,Gold standard,202404,25
hist_econ,Gold standard,202405,24
hist_econ,Gold standard,202406,22
hist_econ,Gold standard,202407,22
hist_econ,Gold standard,202408,23
hist_econ,Gold standard,202409,26
hist_econ,Gold standard,202410,25
hist_econ,Gold standard,202411,25
hist_econ,Gold standard,202412,22
hist_econ,Gold standard,202501,28
hist_econ,Gold standard,202502,30
hist_econ,Gold standard,202503,26
hist_econ,Gold standard,202504,28
hist_econ,Gold standard,202505,27
hist_econ,Gold standard,202506,28
hist_econ,Gold standard,202507,34
hist_econ,Gold standard,202508,74
hist_econ,Gold standard,202509,82
hist_econ,Gold standard,202510,78
hist_econ,Gold standard,202511,80
hist_econ,Gold standard,202512,70
hist_econ,Gold standard,202601,74
hist_econ,Gold standard,202602,100
hist_geo,British Empire,200401,94
hist_geo,British Empire,200402,78
hist_geo,British Empire,200403,79
hist_geo,British Empire,200404,63
hist_geo,British Empire,200405,68
hist_geo,British Empire,200406,70
hist_geo,British Empire,200407,51
hist_geo,British Empire,200408,48
hist_geo,British Empire,200409,72
hist_geo,British Empire,200410,72
hist_geo,British Empire,200411,83
hist_geo,British Empire,200412,62
hist_geo,British Empire,200501,68
hist_geo,British Empire,200502,69
hist_geo,British Empire,200503,66
hist_geo,British Empire,200504,62
hist_geo,British Empire,200505,61
hist_geo,British Empire,200506,61
hist_geo,British Empire,200507,47
hist_geo,British Empire,200508,39
hist_geo,British Empire,200509,65
hist_geo,British Empire,200510,62
hist_geo,British Empire,200511,69
hist_geo,British Empire,200512,56
hist_geo,British Empire,200601,63
